,Data Somministrazione,Totale,Sesso Maschile,Sesso Femminile,Categoria Operatori Sanitari Sociosanitari,Categoria Personale Non Sanitario,Categoria Altro,Categoria Ospiti Rsa,Categoria Over80,Categoria Forze Armate,Categoria Personale Scolastico,Prima Dose,Seconda Dose,Regione
640,2021-01-29,2413,813,1600,1855,0,321,237,0,0,0,264,2149,Friuli-Venezia Giulia
641,2021-01-29,7595,2867,4728,6373,259,169,704,90,0,0,477,7118,Lazio
642,2021-01-29,3040,1057,1983,2298,194,117,429,0,0,2,66,2974,Liguria
643,2021-01-29,13437,4114,9323,10486,2256,113,573,9,0,0,654,12783,Lombardia
644,2021-01-29,1991,730,1261,1479,4,434,74,0,0,0,168,1823,Marche
645,2021-01-29,421,136,285,227,23,59,109,0,0,3,6,415,Molise
646,2021-01-29,5940,1886,4054,4198,1018,51,673,0,0,0,455,5485,Piemonte
647,2021-01-29,1494,510,984,880,282,31,295,2,0,4,23,1471,Provincia Autonoma Bolzano / Bozen
648,2021-01-29,1352,331,1021,724,74,12,542,0,0,0,55,1297,Provincia Autonoma Trento
649,2021-01-29,6190,2658,3532,5468,341,89,288,1,0,3,437,5753,Puglia
650,2021-01-29,2951,1067,1884,2580,226,142,3,0,0,0,48,2903,Sardegna
651,2021-01-29,9362,4322,5040,7153,174,1730,305,0,0,0,432,8930,Sicilia
652,2021-01-29,6136,1698,4438,5375,138,1,622,0,0,0,302,5834,Toscana
653,2021-01-29,1221,343,878,934,16,0,271,0,0,0,79,1142,Umbria
654,2021-01-29,316,138,178,259,32,9,16,0,0,0,2,314,Valle d'Aosta / Vallée d'Aoste
655,2021-01-29,9001,2781,6220,6046,479,1032,1434,3,1,6,367,8634,Veneto
656,2021-01-30,1509,566,943,1348,1,113,47,0,0,0,69,1440,Abruzzo
657,2021-01-30,703,226,477,424,81,72,126,0,0,0,127,576,Basilicata
658,2021-01-30,2173,1147,1026,1974,0,199,0,0,0,0,358,1815,Calabria
659,2021-01-30,10721,5079,5642,6930,1278,2286,227,0,0,0,39,10682,Campania
660,2021-01-30,10037,3508,6529,7562,715,991,769,0,0,0,143,9894,Emilia-Romagna
661,2021-01-30,2271,744,1527,1475,2,352,442,0,0,0,270,2001,Friuli-Venezia Giulia
662,2021-01-30,6649,2730,3919,5298,265,309,651,126,0,0,448,6201,Lazio
663,2021-01-30,1661,567,1094,1261,88,53,257,0,0,2,25,1636,Liguria
664,2021-01-30,12309,4565,7744,9902,2048,189,160,8,1,1,192,12117,Lombardia
665,2021-01-30,1908,669,1239,1566,0,342,0,0,0,0,29,1879,Marche
666,2021-01-30,461,158,303,189,52,40,180,0,0,0,12,449,Molise
667,2021-01-30,5978,2135,3843,4367,1049,67,495,0,0,0,218,5760,Piemonte
668,2021-01-30,496,244,252,216,44,135,101,0,0,0,4,492,Provincia Autonoma Bolzano / Bozen
669,2021-01-30,386,132,254,346,7,0,32,0,0,1,152,234,Provincia Autonoma Trento
670,2021-01-30,5526,2513,3013,4750,323,25,419,3,0,6,413,5113,Puglia
671,2021-01-30,3862,1392,2470,2987,500,374,0,1,0,0,362,3500,Sardegna
672,2021-01-30,7838,3569,4269,5451,253,1659,475,0,0,0,175,7663,Sicilia
673,2021-01-30,4620,1622,2998,3763,218,1,638,0,0,0,197,4423,Toscana
674,2021-01-30,1577,483,1094,841,18,0,717,1,0,0,44,1533,Umbria
675,2021-01-30,437,202,235,232,181,12,12,0,0,0,14,423,Valle d'Aosta / Vallée d'Aoste
676,2021-01-30,8746,2671,6075,6238,298,951,1234,4,12,9,696,8050,Veneto
677,2021-01-31,1502,488,1014,1154,85,160,103,0,0,0,287,1215,Abruzzo
678,2021-01-31,77,24,53,75,2,0,0,0,0,0,0,77,Basilicata
679,2021-01-31,1108,554,554,765,1,284,58,0,0,0,155,953,Calabria
680,2021-01-31,8066,3711,4355,5106,1012,1881,67,0,0,0,23,8043,Campania
681,2021-01-31,7692,2758,4934,6172,806,453,261,0,0,0,242,7450,Emilia-Romagna
682,2021-01-31,2714,836,1878,1693,1,1002,18,0,0,0,385,2329,Friuli-Venezia Giulia
683,2021-01-31,4279,1783,2496,3572,139,200,244,124,0,0,296,3983,Lazio
684,2021-01-31,624,270,354,418,67,4,135,0,0,0,9,615,Liguria
685,2021-01-31,9727,3754,5973,7568,1996,67,87,7,2,0,33,9694,Lombardia
686,2021-01-31,1928,772,1156,1532,0,396,0,0,0,0,105,1823,Marche
687,2021-01-31,268,70,198,85,18,0,164,0,0,1,6,262,Molise
688,2021-01-31,4105,1748,2357,3076,636,18,375,0,0,0,112,3993,Piemonte
689,2021-01-31,75,15,60,55,13,1,6,0,0,0,1,74,Provincia Autonoma Trento
690,2021-01-31,1806,825,981,1500,103,1,198,2,0,2,73,1733,Puglia
691,2021-01-31,2121,750,1371,1544,128,448,0,1,0,0,48,2073,Sardegna
692,2021-01-31,4112,1958,2154,2601,117,1099,295,0,0,0,113,3999,Sicilia
693,2021-01-31,3049,1129,1920,2465,133,2,448,1,0,0,106,2943,Toscana
694,2021-01-31,1056,276,780,765,10,0,281,0,0,0,25,1031,Umbria
695,2021-01-31,290,90,200,231,31,10,18,0,0,0,58,232,Valle d'Aosta / Vallée d'Aoste
696,2021-01-31,4743,1550,3193,3677,147,532,377,4,2,4,393,4350,Veneto
697,2021-02-01,1632,573,1059,1384,34,213,1,0,0,0,271,1361,Abruzzo
698,2021-02-01,242,91,151,156,24,14,48,0,0,0,46,196,Basilicata
699,2021-02-01,2497,1192,1305,2044,4,406,43,0,0,0,248,2249,Calabria
700,2021-02-01,3985,1813,2172,2504,656,673,152,0,0,0,110,3875,Campania
701,2021-02-01,10289,3596,6693,7446,787,797,1259,0,0,0,365,9924,Emilia-Romagna
702,2021-02-01,2093,687,1406,1587,254,117,135,0,0,0,14,2079,Friuli-Venezia Giulia
703,2021-02-01,5669,2173,3496,4784,189,130,559,7,0,0,353,5316,Lazio
704,2021-02-01,2442,904,1538,1914,158,54,315,0,0,1,76,2366,Liguria
705,2021-02-01,16029,5308,10721,11661,3315,106,902,43,1,1,324,15705,Lombardia
706,2021-02-01,1365,480,885,1057,1,226,81,0,0,0,98,1267,Marche
707,2021-02-01,562,201,361,301,143,6,111,0,0,1,14,548,Molise
708,2021-02-01,8641,3053,5588,6170,1324,79,1068,0,0,0,578,8063,Piemonte
709,2021-02-01,1403,413,990,727,312,66,296,0,1,1,12,1391,Provincia Autonoma Bolzano / Bozen
710,2021-02-01,1220,335,885,767,70,8,375,0,0,0,92,1128,Provincia Autonoma Trento
711,2021-02-01,3961,1657,2304,3444,279,21,208,0,4,5,375,3586,Puglia
712,2021-02-01,1524,605,919,896,151,400,77,0,0,0,225,1299,Sardegna
713,2021-02-01,6077,2684,3393,4168,214,1377,318,0,0,0,304,5773,Sicilia
714,2021-02-01,5505,1957,3548,4482,403,4,616,0,0,0,521,4984,Toscana
715,2021-02-01,1260,333,927,875,33,0,352,0,0,0,47,1213,Umbria
716,2021-02-01,403,127,276,268,56,9,70,0,0,0,87,316,Valle d'Aosta / Vallée d'Aoste
717,2021-02-01,8518,2489,6029,4207,495,1455,2106,245,0,10,166,8352,Veneto
718,2021-02-02,1798,677,1121,1243,67,346,142,0,0,0,241,1557,Abruzzo
719,2021-02-02,365,141,224,212,15,36,102,0,0,0,175,190,Basilicata
720,2021-02-02,2289,1112,1177,1863,4,347,75,0,0,0,177,2112,Calabria
721,2021-02-02,5722,2804,2918,3640,828,900,354,0,0,0,443,5279,Campania
722,2021-02-02,9432,3031,6401,6231,729,761,1630,80,0,1,496,8936,Emilia-Romagna
723,2021-02-02,2466,806,1660,1657,393,0,416,0,0,0,217,2249,Friuli-Venezia Giulia
724,2021-02-02,5772,2133,3639,4712,367,119,571,3,0,0,501,5271,Lazio
725,2021-02-02,2664,1002,1662,1970,195,33,464,0,0,2,198,2466,Liguria
726,2021-02-02,19822,6575,13247,13489,4415,155,1679,76,7,1,489,19333,Lombardia
727,2021-02-02,1193,397,796,804,17,279,93,0,0,0,73,1120,Marche
728,2021-02-02,539,176,363,295,64,0,180,0,0,0,216,323,Molise
729,2021-02-02,10232,3504,6728,6867,1979,69,1317,0,0,0,814,9418,Piemonte
730,2021-02-02,1737,505,1232,623,370,130,605,9,0,0,8,1729,Provincia Autonoma Bolzano / Bozen
731,2021-02-02,907,240,667,507,33,14,189,164,0,0,190,717,Provincia Autonoma Trento
732,2021-02-02,4331,1838,2493,3622,376,13,317,0,0,3,591,3740,Puglia
733,2021-02-02,1482,655,827,988,187,307,0,0,0,0,241,1241,Sardegna
734,2021-02-02,5540,2622,2918,3155,221,1735,429,0,0,0,633,4907,Sicilia
735,2021-02-02,3742,1475,2267,3021,283,4,422,6,6,0,195,3547,Toscana
736,2021-02-02,942,274,668,713,16,1,212,0,0,0,32,910,Umbria
737,2021-02-02,271,70,201,225,34,9,3,0,0,0,2,269,Valle d'Aosta / Vallée d'Aoste
738,2021-02-02,6402,1842,4560,2970,533,750,1994,152,0,3,391,6011,Veneto
739,2021-02-03,2061,717,1344,1541,47,355,118,0,0,0,419,1642,Abruzzo
740,2021-02-03,666,300,366,425,15,54,172,0,0,0,32,634,Basilicata
741,2021-02-03,2763,1428,1335,2170,22,468,103,0,0,0,583,2180,Calabria
742,2021-02-03,8902,4002,4900,4736,1101,2350,714,1,0,0,878,8024,Campania
743,2021-02-03,9270,2973,6297,6228,701,639,1617,85,0,0,953,8317,Emilia-Romagna
744,2021-02-03,2646,790,1856,1701,558,0,386,1,0,0,23,2623,Friuli-Venezia Giulia
745,2021-02-03,6288,2348,3940,4620,335,220,1078,35,0,0,901,5387,Lazio
746,2021-02-03,2242,771,1471,1602,197,60,382,0,0,1,54,2188,Liguria
747,2021-02-03,25461,7870,17591,15582,5560,152,4016,142,8,1,1120,24341,Lombardia
748,2021-02-03,2125,742,1383,1344,2,613,166,0,0,0,119,2006,Marche
749,2021-02-03,731,249,482,391,110,49,180,0,0,1,338,393,Molise
750,2021-02-03,10185,3301,6884,6641,2041,268,1235,0,0,0,611,9574,Piemonte
751,2021-02-03,1472,461,1011,641,336,106,321,68,0,0,5,1467,Provincia Autonoma Bolzano / Bozen
752,2021-02-03,846,314,532,355,13,12,73,393,0,0,414,432,Provincia Autonoma Trento
753,2021-02-03,5030,2001,3029,4365,469,9,184,0,0,3,729,4301,Puglia
754,2021-02-03,1119,419,700,920,169,11,19,0,0,0,426,693,Sardegna
755,2021-02-03,6102,2857,3245,3358,151,1969,624,0,0,0,756,5346,Sicilia
756,2021-02-03,4221,1452,2769,3475,239,1,505,1,0,0,241,3980,Toscana
757,2021-02-03,725,174,551,560,34,0,131,0,0,0,67,658,Umbria
758,2021-02-03,351,114,237,157,135,6,52,1,0,0,14,337,Valle d'Aosta / Vallée d'Aoste
759,2021-02-03,5934,1660,4274,2852,428,903,1744,1,0,6,482,5452,Veneto
760,2021-02-04,1681,616,1065,1168,47,409,57,0,0,0,609,1072,Abruzzo
761,2021-02-04,1092,440,652,636,106,69,281,0,0,0,63,1029,Basilicata
762,2021-02-04,3391,1623,1768,2560,38,571,222,0,0,0,644,2747,Calabria
763,2021-02-04,7943,3429,4514,3965,1245,2440,292,1,0,0,1308,6635,Campania
764,2021-02-04,9905,3193,6712,6427,824,862,1674,118,0,0,1240,8665,Emilia-Romagna
765,2021-02-04,2731,807,1924,1723,543,0,465,0,0,0,36,2695,Friuli-Venezia Giulia
766,2021-02-04,6045,2281,3764,4460,354,267,892,72,0,0,942,5103,Lazio
767,2021-02-04,2814,985,1829,1866,376,92,471,0,1,8,179,2635,Liguria
768,2021-02-04,27285,7995,19290,15672,5738,150,5524,194,7,0,1962,25323,Lombardia
769,2021-02-04,2342,810,1532,1406,54,607,275,0,0,0,112,2230,Marche
770,2021-02-04,758,295,463,502,76,38,141,0,0,1,77,681,Molise
771,2021-02-04,10196,3337,6859,6234,2129,70,1763,0,0,0,588,9608,Piemonte
772,2021-02-04,1925,586,1339,650,504,124,433,214,0,0,8,1917,Provincia Autonoma Bolzano / Bozen
773,2021-02-04,972,304,668,542,10,7,89,324,0,0,420,552,Provincia Autonoma Trento
774,2021-02-04,5895,2356,3539,4425,623,189,652,0,0,6,1167,4728,Puglia
775,2021-02-04,2271,816,1455,1737,307,56,170,1,0,0,916,1355,Sardegna
776,2021-02-04,6877,3159,3718,4417,172,1748,540,0,0,0,1460,5417,Sicilia
777,2021-02-04,4251,1594,2657,3166,623,1,456,5,0,0,961,3290,Toscana
778,2021-02-04,732,226,506,692,19,1,20,0,0,0,25,707,Umbria
779,2021-02-04,294,86,208,168,74,17,34,1,0,0,8,286,Valle d'Aosta / Vallée d'Aoste
780,2021-02-04,7315,2013,5302,3462,455,999,2381,12,0,6,555,6760,Veneto
781,2021-02-05,1536,521,1015,1188,11,230,107,0,0,0,789,747,Abruzzo
782,2021-02-05,983,443,540,611,36,145,191,0,0,0,64,919,Basilicata
783,2021-02-05,3796,1709,2087,2327,298,617,554,0,0,0,488,3308,Calabria
784,2021-02-05,7260,3463,3797,3447,995,2501,308,9,0,0,2132,5128,Campania
785,2021-02-05,9293,2959,6334,6211,628,659,1607,187,0,1,1625,7668,Emilia-Romagna
786,2021-02-05,2613,784,1829,1612,511,0,490,0,0,0,90,2523,Friuli-Venezia Giulia
787,2021-02-05,6910,2722,4188,5095,373,258,995,189,0,0,1131,5779,Lazio
788,2021-02-05,2628,975,1653,1728,357,75,464,0,0,4,301,2327,Liguria
789,2021-02-05,25310,7369,17941,14330,6061,183,4476,259,1,0,2368,22942,Lombardia
790,2021-02-05,2157,653,1504,1318,20,400,419,0,0,0,440,1717,Marche
791,2021-02-05,593,269,324,460,22,48,63,0,0,0,55,538,Molise
792,2021-02-05,9450,3077,6373,5766,1959,82,1643,0,0,0,657,8793,Piemonte
793,2021-02-05,3181,1174,2007,758,504,399,441,1079,0,0,8,3173,Provincia Autonoma Bolzano / Bozen
794,2021-02-05,802,271,531,467,19,3,66,247,0,0,283,519,Provincia Autonoma Trento
795,2021-02-05,5622,2269,3353,4562,494,31,526,0,3,6,1325,4297,Puglia
796,2021-02-05,1897,749,1148,1214,420,95,164,1,3,0,433,1464,Sardegna
797,2021-02-05,7216,3232,3984,3618,267,2475,856,0,0,0,2132,5084,Sicilia
798,2021-02-05,5748,2244,3504,4121,1180,4,442,1,0,0,1924,3824,Toscana
799,2021-02-05,780,234,546,645,51,0,84,0,0,0,18,762,Umbria
800,2021-02-05,294,102,192,159,45,37,0,53,0,0,101,193,Valle d'Aosta / Vallée d'Aoste
801,2021-02-05,8364,2533,5831,4295,679,1201,2164,7,5,13,1425,6939,Veneto
802,2021-02-06,1611,742,869,1168,29,342,72,0,0,0,602,1009,Abruzzo
803,2021-02-06,902,367,535,546,115,72,168,0,0,1,146,756,Basilicata
804,2021-02-06,2909,1337,1572,2095,30,537,247,0,0,0,442,2467,Calabria
805,2021-02-06,5341,2665,2676,1990,520,2357,459,15,0,0,2103,3238,Campania
806,2021-02-06,7527,2379,5148,5359,480,466,1172,50,0,0,2121,5406,Emilia-Romagna
807,2021-02-06,1154,338,816,755,208,0,191,0,0,0,22,1132,Friuli-Venezia Giulia
808,2021-02-06,5069,2015,3054,3270,206,424,660,509,0,0,769,4300,Lazio
809,2021-02-06,1891,767,1124,1309,161,45,375,0,0,1,145,1746,Liguria
810,2021-02-06,15233,5525,9708,9840,2932,488,1896,73,1,3,1082,14151,Lombardia
811,2021-02-06,2460,900,1560,1402,40,603,415,0,0,0,523,1937,Marche
812,2021-02-06,429,179,250,276,13,9,130,0,0,1,29,400,Molise
813,2021-02-06,7982,2664,5318,5100,1528,104,1250,0,0,0,400,7582,Piemonte
814,2021-02-06,2618,1166,1452,450,43,580,6,1538,0,1,18,2600,Provincia Autonoma Bolzano / Bozen
815,2021-02-06,573,297,276,178,0,7,0,388,0,0,433,140,Provincia Autonoma Trento
816,2021-02-06,4514,1917,2597,3496,483,4,528,0,0,3,1593,2921,Puglia
817,2021-02-06,1970,697,1273,1544,237,49,139,0,0,1,569,1401,Sardegna
818,2021-02-06,5067,2226,2841,2535,251,1689,592,0,0,0,1488,3579,Sicilia
819,2021-02-06,4527,1550,2977,3725,574,1,227,0,0,0,1294,3233,Toscana
820,2021-02-06,396,138,258,333,47,0,16,0,0,0,34,362,Umbria
821,2021-02-06,289,104,185,170,31,13,0,74,1,0,92,197,Valle d'Aosta / Vallée d'Aoste
822,2021-02-06,4090,1351,2739,3027,171,518,367,3,0,4,709,3381,Veneto
823,2021-02-07,777,307,470,646,6,124,1,0,0,0,201,576,Abruzzo
824,2021-02-07,373,159,214,259,25,49,40,0,0,0,49,324,Basilicata
825,2021-02-07,859,428,431,566,15,197,81,0,0,0,147,712,Calabria
826,2021-02-07,2929,1382,1547,706,189,1519,225,290,0,0,2158,771,Campania
827,2021-02-07,4786,1534,3252,3685,384,260,444,10,0,3,1727,3059,Emilia-Romagna
828,2021-02-07,1561,483,1078,866,693,0,2,0,0,0,386,1175,Friuli-Venezia Giulia
829,2021-02-07,4668,1865,2803,3251,138,247,218,813,0,1,382,4286,Lazio
830,2021-02-07,407,153,254,191,12,17,187,0,0,0,2,405,Liguria
831,2021-02-07,7172,2793,4379,5540,1285,60,263,17,2,5,339,6833,Lombardia
832,2021-02-07,1871,735,1136,1156,5,664,46,0,0,0,344,1527,Marche
833,2021-02-07,66,32,34,49,1,0,16,0,0,0,19,47,Molise
834,2021-02-07,3087,974,2113,1648,643,19,777,0,0,0,445,2642,Piemonte
835,2021-02-07,2349,1054,1295,101,75,380,68,1725,0,0,14,2335,Provincia Autonoma Bolzano / Bozen
836,2021-02-07,1541,658,883,1030,218,4,288,0,0,1,252,1289,Puglia
837,2021-02-07,1116,394,722,975,136,5,0,0,0,0,228,888,Sardegna
838,2021-02-07,2349,997,1352,1611,109,472,157,0,0,0,675,1674,Sicilia
839,2021-02-07,2806,953,1853,2349,299,1,157,0,0,0,885,1921,Toscana
840,2021-02-07,54,17,37,46,8,0,0,0,0,0,1,53,Umbria
841,2021-02-07,292,120,172,110,55,17,0,105,2,3,190,102,Valle d'Aosta / Vallée d'Aoste
842,2021-02-07,2314,861,1453,1935,11,314,50,2,0,2,714,1600,Veneto
843,2021-02-08,1201,398,803,710,122,105,264,0,0,0,491,710,Abruzzo
844,2021-02-08,557,193,364,436,49,23,49,0,0,0,151,406,Basilicata
845,2021-02-08,1847,733,1114,1214,158,354,121,0,0,0,661,1186,Calabria
846,2021-02-08,5112,2449,2663,1387,320,1801,226,1378,0,0,4310,802,Campania
847,2021-02-08,5185,1519,3666,2827,378,315,1478,186,0,1,2290,2895,Emilia-Romagna
848,2021-02-08,2356,693,1663,1400,521,0,435,0,0,0,92,2264,Friuli-Venezia Giulia
849,2021-02-08,9335,3868,5467,3789,428,446,918,3754,0,0,4487,4848,Lazio
850,2021-02-08,1857,716,1141,1223,200,185,242,0,0,7,306,1551,Liguria
851,2021-02-08,9827,2862,6965,5201,2172,70,2331,53,0,0,2108,7719,Lombardia
852,2021-02-08,833,258,575,408,21,142,262,0,0,0,371,462,Marche
853,2021-02-08,334,141,193,206,38,5,85,0,0,0,216,118,Molise
854,2021-02-08,6914,2355,4559,3784,1480,78,1572,0,0,0,666,6248,Piemonte
855,2021-02-08,2,1,1,0,0,1,0,1,0,0,1,1,Provincia Autonoma Bolzano / Bozen
856,2021-02-08,1150,318,832,550,53,6,237,303,0,1,342,808,Provincia Autonoma Trento
857,2021-02-08,3990,1608,2382,2957,569,48,389,1,25,1,1597,2393,Puglia
858,2021-02-08,1470,533,937,998,315,30,126,1,0,0,856,614,Sardegna
859,2021-02-08,4086,1759,2327,2346,188,1155,397,0,0,0,2128,1958,Sicilia
860,2021-02-08,4095,1358,2737,3373,343,2,377,0,0,0,3636,459,Toscana
861,2021-02-08,637,203,434,368,111,1,153,0,4,0,88,549,Umbria
862,2021-02-08,223,83,140,28,17,86,3,64,0,25,25,198,Valle d'Aosta / Vallée d'Aoste
863,2021-02-08,4970,1539,3431,2819,274,686,1175,12,0,4,1930,3040,Veneto
864,2021-02-09,908,311,597,612,56,109,131,0,0,0,499,409,Abruzzo
865,2021-02-09,491,213,278,200,225,12,54,0,0,0,316,175,Basilicata
866,2021-02-09,2147,904,1243,1422,220,274,231,0,0,0,948,1199,Calabria
867,2021-02-09,4643,2202,2441,1148,178,1973,6,1338,0,0,4391,252,Campania
868,2021-02-09,4150,1246,2904,2217,226,241,1198,268,0,0,2305,1845,Emilia-Romagna
869,2021-02-09,1848,556,1292,1053,509,0,286,0,0,0,1559,289,Friuli-Venezia Giulia
870,2021-02-09,8393,3484,4909,3258,244,338,548,4005,0,0,4571,3822,Lazio
871,2021-02-09,1898,680,1218,1085,193,143,455,0,0,22,256,1642,Liguria
872,2021-02-09,12166,3313,8853,5723,2206,92,4064,75,2,4,4057,8109,Lombardia
873,2021-02-09,125,42,83,78,0,21,26,0,0,0,47,78,Marche
874,2021-02-09,359,170,189,161,83,5,110,0,0,0,197,162,Molise
875,2021-02-09,7350,2309,5041,4154,1323,43,1830,0,0,0,722,6628,Piemonte
876,2021-02-09,317,126,191,64,16,6,2,227,0,2,1,316,Provincia Autonoma Bolzano / Bozen
877,2021-02-09,914,287,627,447,8,5,73,381,0,0,441,473,Provincia Autonoma Trento
878,2021-02-09,3835,1568,2267,2533,651,17,621,8,0,5,2163,1672,Puglia
879,2021-02-09,2286,837,1449,1308,408,71,497,1,0,1,1290,996,Sardegna
880,2021-02-09,4371,1831,2540,2241,155,1335,640,0,0,0,3365,1006,Sicilia
881,2021-02-09,4488,1468,3020,3583,386,2,513,4,0,0,3877,611,Toscana
882,2021-02-09,251,84,167,78,9,21,14,75,1,53,68,183,Valle d'Aosta / Vallée d'Aoste
883,2021-02-09,5176,1876,3300,3099,313,549,1190,19,0,6,3445,1731,Veneto
884,2021-02-10,948,313,635,622,42,168,116,0,0,0,504,444,Abruzzo
885,2021-02-10,547,237,310,176,95,58,127,90,0,1,495,52,Basilicata
886,2021-02-10,2463,1074,1389,1469,66,571,357,0,0,0,839,1624,Calabria
887,2021-02-10,6904,3413,3491,1945,284,2419,98,2158,0,0,6728,176,Campania
888,2021-02-10,3929,1351,2578,2330,215,359,769,256,0,0,2735,1194,Emilia-Romagna
889,2021-02-10,1352,496,856,745,487,0,119,0,0,1,1266,86,Friuli-Venezia Giulia
890,2021-02-10,7777,3117,4660,2646,275,306,634,3916,0,0,4841,2936,Lazio
891,2021-02-10,2275,827,1448,1350,233,186,496,5,0,5,1014,1261,Liguria
892,2021-02-10,14355,4496,9859,8531,2328,110,3306,71,3,6,7538,6817,Lombardia
893,2021-02-10,1439,452,987,881,26,317,215,0,0,0,1080,359,Marche
894,2021-02-10,150,78,72,91,6,0,53,0,0,0,130,20,Molise
895,2021-02-10,7445,2346,5099,3850,1461,37,2097,0,0,0,1316,6129,Piemonte
896,2021-02-10,1630,602,1028,489,164,394,1,582,0,0,26,1604,Provincia Autonoma Bolzano / Bozen
897,2021-02-10,850,290,560,310,7,2,51,480,0,0,509,341,Provincia Autonoma Trento
898,2021-02-10,3603,1425,2178,2491,247,0,864,0,0,1,2122,1481,Puglia
899,2021-02-10,1959,765,1194,1169,245,56,488,0,0,1,1441,518,Sardegna
900,2021-02-10,4433,1819,2614,1975,221,1496,741,0,0,0,4008,425,Sicilia
901,2021-02-10,4263,1280,2983,3536,239,2,485,0,1,0,3739,524,Toscana
902,2021-02-10,715,349,366,606,106,0,3,0,0,0,700,15,Umbria
903,2021-02-10,248,77,171,51,8,17,26,127,1,18,141,107,Valle d'Aosta / Vallée d'Aoste
904,2021-02-10,4750,1587,3163,3173,228,572,775,0,0,2,3698,1052,Veneto
905,2021-02-11,816,262,554,473,26,163,154,0,0,0,773,43,Abruzzo
906,2021-02-11,951,401,550,200,95,74,107,471,4,0,868,83,Basilicata
907,2021-02-11,2341,1043,1298,1464,71,565,241,0,0,0,1081,1260,Calabria
908,2021-02-11,6279,2705,3574,1862,279,1646,129,2363,0,0,6213,66,Campania
909,2021-02-11,4244,1414,2830,2528,350,300,719,345,0,2,3406,838,Emilia-Romagna
910,2021-02-11,1935,665,1270,1134,566,2,229,3,1,0,1742,193,Friuli-Venezia Giulia
911,2021-02-11,6658,2788,3870,2197,174,160,500,3627,0,0,6460,198,Lazio
912,2021-02-11,1953,758,1195,1234,125,133,455,0,0,6,1091,862,Liguria
913,2021-02-11,16860,4964,11896,9670,3240,58,3850,32,4,6,9529,7331,Lombardia
914,2021-02-11,1988,658,1330,1155,15,606,212,0,0,0,1599,389,Marche
915,2021-02-11,293,133,160,225,19,0,45,0,3,1,257,36,Molise
916,2021-02-11,6761,2106,4655,3421,1136,191,2010,0,0,3,3004,3757,Piemonte
917,2021-02-11,1049,409,640,211,56,334,104,344,0,0,239,810,Provincia Autonoma Bolzano / Bozen
918,2021-02-11,1131,365,766,331,3,13,48,736,0,0,796,335,Provincia Autonoma Trento
919,2021-02-11,3693,1401,2292,2568,389,11,723,0,0,2,2417,1276,Puglia
920,2021-02-11,1314,490,824,588,240,116,369,1,0,0,1203,111,Sardegna
921,2021-02-11,5332,2103,3229,2458,307,1677,890,0,0,0,4868,464,Sicilia
922,2021-02-11,5383,2021,3362,2809,284,1934,323,12,10,11,5141,242,Toscana
923,2021-02-11,842,349,493,735,98,1,5,0,0,3,837,5,Umbria
924,2021-02-11,231,107,124,53,17,21,0,127,13,0,222,9,Valle d'Aosta / Vallée d'Aoste
925,2021-02-11,4013,1239,2774,2659,156,391,789,9,1,8,3383,630,Veneto
926,2021-02-12,968,319,649,438,11,209,310,0,0,0,779,189,Abruzzo
927,2021-02-12,775,332,443,288,138,63,90,190,6,0,744,31,Basilicata
928,2021-02-12,1711,669,1042,815,42,718,136,0,0,0,943,768,Calabria
929,2021-02-12,6528,2860,3668,1886,262,1111,208,3057,0,4,6342,186,Campania
930,2021-02-12,5308,1676,3632,3390,458,451,704,305,0,0,3907,1401,Emilia-Romagna
931,2021-02-12,1200,428,772,674,392,3,128,2,0,1,1150,50,Friuli-Venezia Giulia
932,2021-02-12,6494,2645,3849,1995,136,287,302,3774,0,0,6417,77,Lazio
933,2021-02-12,1912,684,1228,865,119,104,393,430,0,1,896,1016,Liguria
934,2021-02-12,13552,4230,9322,7978,2568,93,2803,102,5,3,8800,4752,Lombardia
935,2021-02-12,1583,618,965,815,11,669,88,0,0,0,1431,152,Marche
936,2021-02-12,330,149,181,224,12,20,72,0,0,2,208,122,Molise
937,2021-02-12,6881,2212,4669,3525,1509,138,1707,0,0,2,3924,2957,Piemonte
938,2021-02-12,721,214,507,316,69,223,104,7,2,0,475,246,Provincia Autonoma Bolzano / Bozen
939,2021-02-12,1010,340,670,335,54,14,55,552,0,0,589,421,Provincia Autonoma Trento
940,2021-02-12,4098,1629,2469,2937,440,11,690,5,10,5,3008,1090,Puglia
941,2021-02-12,2237,933,1304,986,660,89,501,1,0,0,2178,59,Sardegna
942,2021-02-12,4747,1853,2894,2301,260,1542,644,0,0,0,4416,331,Sicilia
943,2021-02-12,7606,2683,4923,3742,380,2892,188,2,402,0,7393,213,Toscana
944,2021-02-12,671,224,447,459,208,0,1,1,0,2,665,6,Umbria
945,2021-02-12,263,96,167,51,9,41,26,131,0,5,217,46,Valle d'Aosta / Vallée d'Aoste
946,2021-02-12,4312,1447,2865,2765,141,730,659,6,3,8,3740,572,Veneto
947,2021-02-13,845,383,462,549,25,199,72,0,0,0,437,408,Abruzzo
948,2021-02-13,799,313,486,279,125,79,115,199,2,0,738,61,Basilicata
949,2021-02-13,1331,583,748,731,18,470,111,1,0,0,968,363,Calabria
950,2021-02-13,5509,2550,2959,960,99,701,131,3616,0,2,5292,217,Campania
951,2021-02-13,3604,1078,2526,2779,239,255,145,186,0,0,3006,598,Emilia-Romagna
